,Location,Category,Hierarchy_Level,Outlet,Outlet_Hierarchy,Year,Volume_mnl
7531,4,Cider/Perry,1,Non-Store Retailing,1,2016,"0,022490503"
7532,4,Cider/Perry,1,Non-Store Retailing,1,2017,"0,024093431"
7533,4,Cider/Perry,1,Non-Store Retailing,1,2018,"0,023035902"
7534,4,Cider/Perry,1,Non-Store Retailing,1,2019,"0,023347458"
7535,4,Cider/Perry,1,Non-Store Retailing,1,2020,"0,027733638"
7536,4,Cider/Perry,1,Non-Store Retailing,1,2021,"0,033746722"
7537,5,Cider/Perry,1,Non-Store Retailing,1,2007,"0,00317081"
7538,5,Cider/Perry,1,Non-Store Retailing,1,2008,"0,003374203"
7539,5,Cider/Perry,1,Non-Store Retailing,1,2009,"0,003373822"
7540,5,Cider/Perry,1,Non-Store Retailing,1,2010,"0,003218901"
7541,5,Cider/Perry,1,Non-Store Retailing,1,2011,"0,00175871"
7542,5,Cider/Perry,1,Non-Store Retailing,1,2012,"0,001988245"
7543,5,Cider/Perry,1,Non-Store Retailing,1,2013,"0,002873874"
7544,5,Cider/Perry,1,Non-Store Retailing,1,2014,"0,021056828"
7545,5,Cider/Perry,1,Non-Store Retailing,1,2015,"0,022568044"
7546,5,Cider/Perry,1,Non-Store Retailing,1,2016,"0,024807674"
7547,5,,1,Non-Store Retailing,1,2017,"0,028513974"
7548,5,Cider/Perry,1,Non-Store Retailing,1,2018,"0,032374515"
7549,5,Cider/Perry,1,Non-Store Retailing,1,2019,"0,073830709"
7550,5,Cider/Perry,1,Non-Store Retailing,1,2020,"0,085312906"
7551,5,Cider/Perry,1,Non-Store Retailing,1,2021,"0,125562724"
7552,6,Cider/Perry,1,Non-Store Retailing,1,2020,"0,043629999"
7553,6,Cider/Perry,1,Non-Store Retailing,1,2021,"0,047559999"
7554,7,Cider/Perry,1,Non-Store Retailing,1,2007,"4,021692274"
7555,7,Cider/Perry,1,Non-Store Retailing,1,2008,"6,846098241"
7556,7,Cider/Perry,1,Non-Store Retailing,1,2009,"9,248872728"
7557,7,Cider/Perry,1,Non-Store Retailing,1,2010,"13,06720087"
7558,7,Cider/Perry,1,Non-Store Retailing,1,2011,"15,24860861"
7559,7,Cider/Perry,1,Non-Store Retailing,1,2012,"17,38062779"
7560,7,Cider/Perry,1,Non-Store Retailing,1,2013,"20,02748569"
7561,7,Cider/Perry,1,Non-Store Retailing,1,2014,"22,68195482"
7562,7,Cider/Perry,1,Non-Store Retailing,1,2015,"26,35187218"
7563,7,Cider/Perry,1,Non-Store Retailing,1,2016,"30,48463145"
7564,7,Cider/Perry,1,Non-Store Retailing,1,2017,"34,07588438"
7565,7,Cider/Perry,1,Non-Store Retailing,1,2018,"36,07474304"
7566,7,Cider/Perry,1,Non-Store Retailing,1,2019,"36,96268803"
7567,7,Cider/Perry,1,Non-Store Retailing,1,2020,"37,36107263"
7568,7,Cider/Perry,1,Non-Store Retailing,1,2021,"37,30229991"
7569,1,Spirits,1,Non-Store Retailing,1,2007,"9,969902083"
7570,1,Spirits,1,Non-Store Retailing,1,2008,"11,17089257"
7571,1,Spirits,1,Non-Store Retailing,1,2009,"12,16367842"
7572,1,Spirits,1,Non-Store Retailing,1,2010,"13,08508107"
7573,1,Spirits,1,Non-Store Retailing,1,2011,"13,60155171"
7574,1,Spirits,1,Non-Store Retailing,1,2012,"13,83454134"
7575,1,Spirits,1,Non-Store Retailing,1,2013,"14,72335752"
7576,1,Spirits,1,Non-Store Retailing,1,2014,"19,01153443"
7577,1,Spirits,1,Non-Store Retailing,1,2015,"27,67402896"
7578,1,Spirits,1,Non-Store Retailing,1,2016,"43,38151729"
7579,1,Spirits,1,Non-Store Retailing,1,2017,"68,71531983"
7580,1,Spirits,1,Non-Store Retailing,1,2018,"96,26445107"
7581,1,Spirits,1,Non-Store Retailing,1,2019,"138,675104"
7582,1,Spirits,1,Non-Store Retailing,1,2020,"221,0955337"
7583,1,Spirits,1,Non-Store Retailing,1,2021,"377,2930838"
7584,2,Spirits,1,Non-Store Retailing,1,2013,"0,15333865"
7585,2,Spirits,1,Non-Store Retailing,1,2014,"0,350467378"
7586,2,Spirits,1,Non-Store Retailing,1,2015,"0,549856311"
7587,2,Spirits,1,Non-Store Retailing,1,2016,"0,724631193"
7588,2,Spirits,1,Non-Store Retailing,1,2017,"1,379589255"
7589,2,Spirits,1,Non-Store Retailing,1,2018,"1,549211619"
7590,2,Spirits,1,Non-Store Retailing,1,2019,"1,762316458"
7591,2,Spirits,1,Non-Store Retailing,1,2020,"1,922544366"
7592,2,Spirits,1,Non-Store Retailing,1,2021,"2,05945222"
7593,3,Spirits,1,Non-Store Retailing,1,2007,"0,319361247"
7594,3,Spirits,1,Non-Store Retailing,1,2008,"0,360873411"
7595,3,Spirits,1,Non-Store Retailing,1,2009,"0,488207516"
7596,3,Spirits,1,Non-Store Retailing,1,2010,"1,368965907"
7597,3,Spirits,1,Non-Store Retailing,1,2011,"1,424543595"
7598,3,Spirits,1,Non-Store Retailing,1,2012,"1,846839876"
7599,3,Spirits,1,Non-Store Retailing,1,2013,"2,084186471"
7600,3,Spirits,1,Non-Store Retailing,1,2014,"2,3412719"
7601,3,Spirits,1,Non-Store Retailing,1,2015,"2,835326518"
7602,3,Spirits,1,Non-Store Retailing,1,2016,"3,155078702"
7603,3,Spirits,1,Non-Store Retailing,1,2017,"3,54293058"
7604,3,Spirits,1,Non-Store Retailing,1,2018,"3,615073299"
7605,3,Spirits,1,Non-Store Retailing,1,2019,"3,894006858"
7606,3,Spirits,1,Non-Store Retailing,1,2020,"4,284766088"
7607,3,Spirits,1,Non-Store Retailing,1,2021,"4,554869146"
7608,4,Spirits,1,Non-Store Retailing,1,2007,"0,236524549"
7609,4,Spirits,1,Non-Store Retailing,1,2008,"0,107879657"
7610,4,Spirits,1,Non-Store Retailing,1,2009,"0,190415212"
7611,4,Spirits,1,Non-Store Retailing,1,2010,"0,320459549"
7612,4,Spirits,1,Non-Store Retailing,1,2011,"0,650727277"
7613,4,Spirits,1,Non-Store Retailing,1,2012,"0,739841933"
7614,4,Spirits,1,Non-Store Retailing,1,2013,"1,268027689"
7615,4,Spirits,1,Non-Store Retailing,1,2014,"1,519311242"
7616,4,Spirits,1,Non-Store Retailing,1,2015,"1,719663005"
7617,4,Spirits,1,Non-Store Retailing,1,2016,"2,400879454"
7618,4,Spirits,1,Non-Store Retailing,1,2017,"2,856426937"
7619,4,Spirits,1,Non-Store Retailing,1,2018,"2,844754369"
7620,4,Spirits,1,Non-Store Retailing,1,2019,"3,065126689"
7621,4,Spirits,1,Non-Store Retailing,1,2020,"3,198556104"
7622,4,Spirits,1,Non-Store Retailing,1,2021,"3,346465711"
7623,5,Spirits,1,Non-Store Retailing,1,2007,"0,10939356"
7624,5,Spirits,1,Non-Store Retailing,1,2008,"0,128243916"
7625,5,Spirits,1,Non-Store Retailing,1,2009,"0,150099738"
7626,5,Spirits,1,Non-Store Retailing,1,2010,"0,189621376"
7627,5,Spirits,1,Non-Store Retailing,1,2011,"0,242369025"
7628,5,Spirits,1,Non-Store Retailing,1,2012,"0,313060308"
7629,5,Spirits,1,Non-Store Retailing,1,2013,"0,380902804"
7630,5,Spirits,1,Non-Store Retailing,1,2014,"0,433524732"
7631,5,Spirits,1,Non-Store Retailing,1,2015,"0,44780496"
7632,5,Spirits,1,Non-Store Retailing,1,2016,"0,581752338"
7633,5,Spirits,1,Non-Store Retailing,1,2017,"0,68656435"
7634,5,Spirits,1,Non-Store Retailing,1,2018,"0,829182883"
7635,5,Spirits,1,Non-Store Retailing,1,2019,"0,969849627"
7636,5,Spirits,1,Non-Store Retailing,1,2020,"1,181189935"
7637,5,Spirits,1,Non-Store Retailing,1,2021,"1,344316353"
7638,7,Spirits,1,Non-Store Retailing,1,2007,"2,807877512"
7639,7,Spirits,1,Non-Store Retailing,1,2008,"7,78408096"
7640,7,Spirits,1,Non-Store Retailing,1,2009,"8,934639744"
7641,7,Spirits,1,Non-Store Retailing,1,2010,"11,94485237"
7642,7,Spirits,1,Non-Store Retailing,1,2011,"15,21854662"
7643,7,Spirits,1,Non-Store Retailing,1,2012,"17,18115019"
7644,7,Spirits,1,Non-Store Retailing,1,2013,"19,18604345"
7645,7,Spirits,1,Non-Store Retailing,1,2014,"22,07078864"
7646,7,Spirits,1,Non-Store Retailing,1,2015,"24,34270425"
7647,7,Spirits,1,Non-Store Retailing,1,2016,"27,11576627"
7648,7,Spirits,1,Non-Store Retailing,1,2017,"29,47574285"
7649,7,Spirits,1,Non-Store Retailing,1,2018,"32,89332925"
7650,7,Spirits,1,Non-Store Retailing,1,2019,"37,1659958"
7651,7,Spirits,1,Non-Store Retailing,1,2020,"40,9274571"
7652,7,Spirits,1,Non-Store Retailing,1,2021,"43,89524392"
7653,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2007,"25,08298088"
7654,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2008,"27,53516927"
7655,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2009,"19,518332"
7656,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2010,"19,68827235"
7657,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2011,"17,48424836"
7658,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2012,"17,93582034"
7659,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2013,"16,11359005"
7660,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2014,"18,1779752"
7661,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2015,"19,6805046"
7662,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2016,"20,41759042"
7663,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2017,"22,35779483"
7664,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2018,"25,19958525"
7665,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2019,"29,62831832"
7666,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2020,"32,61245695"
7667,1,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2021,"35,22969189"
7668,2,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2013,"0,38203836"
7669,2,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2014,"0,916257013"
7670,2,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2015,"1,485268169"
7671,2,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2016,"2,134293512"
7672,2,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2017,"2,38357449"
7673,2,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2018,"2,738326601"
7674,2,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2019,"2,856084344"
7675,2,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2020,"2,998649507"
7676,2,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2021,"3,138949623"
7677,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2007,"0,001304267"
7678,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2008,"0,002675492"
7679,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2009,"0,002362214"
7680,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2010,"0,002543735"
7681,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2011,"0,006251818"
7682,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2012,"0,111752966"
7683,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2013,"0,161473956"
7684,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2014,"0,181142864"
7685,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2015,"0,220581157"
7686,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2016,"0,254310233"
7687,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2017,"0,284725544"
7688,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2018,"0,220372771"
7689,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2019,"0,216227383"
7690,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2020,"0,166744233"
7691,3,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2021,"0,220694959"
7692,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2007,"0,000905262"
7693,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2008,"0,00133742"
7694,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2009,"0,002385204"
7695,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2010,"0,018425945"
7696,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2011,"0,038649248"
7697,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2012,"0,06061361"
7698,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2013,"0,101065732"
7699,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2014,"0,125543782"
7700,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2015,"0,150466503"
7701,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2016,"0,200601114"
7702,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2017,"0,232847804"
7703,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2018,"0,305030775"
7704,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2019,"0,498286058"
7705,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2020,"0,462052857"
7706,4,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2021,"0,424940898"
7707,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2007,"0,001276632"
7708,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2008,"0,001020562"
7709,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2009,"0,000825727"
7710,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2010,"0,000728791"
7711,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2011,"0,000640431"
7712,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2012,"0,000572055"
7713,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2013,"0,000749556"
7714,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2014,"0,0124044"
7715,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2015,"0,011120466"
7716,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2016,"0,010184111"
7717,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2017,"0,01888892"
7718,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2018,"0,0201541"
7719,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2019,"0,032692582"
7720,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2020,"0,062214869"
7721,5,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2021,"0,091843423"
7722,6,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2020,"0,031120622"
7723,6,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2021,"0,346687691"
7724,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2007,"2,800020171"
7725,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2008,"3,012696156"
7726,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2009,"2,703563548"
7727,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2010,"2,67347711"
7728,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2011,"2,655571857"
7729,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2012,"3,110871328"
7730,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2013,"3,551376841"
7731,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2014,"4,340035668"
7732,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2015,"4,775742132"
7733,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2016,"5,075518057"
7734,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2017,"5,520658566"
7735,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2018,"5,977240901"
7736,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2019,"6,095922031"
7737,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2020,"6,310863155"
7738,7,RTDs/High-Strength Premixes,1,Non-Store Retailing,1,2021,"6,460010129"
7739,1,Beer,1,Non-Store Retailing,1,2007,"279,348234"
7740,1,Beer,1,Non-Store Retailing,1,2008,"278,4756391"
7741,1,Beer,1,Non-Store Retailing,1,2009,"187,930845"
7742,1,Beer,1,Non-Store Retailing,1,2010,"182,8680391"
7743,1,Beer,1,Non-Store Retailing,1,2011,"172,5275654"
7744,1,Beer,1,Non-Store Retailing,1,2012,"172,7176997"
7745,1,Beer,1,Non-Store Retailing,1,2013,"155,4662244"
7746,1,Beer,1,Non-Store Retailing,1,2014,"161,0931571"
7747,1,Beer,1,Non-Store Retailing,1,2015,"239,5799628"
7748,1,Beer,1,Non-Store Retailing,1,2016,"375,9170447"
7749,1,Beer,1,Non-Store Retailing,1,2017,"433,8565518"
7750,1,Beer,1,Non-Store Retailing,1,2018,"681,1529815"
7751,1,Beer,1,Non-Store Retailing,1,2019,"993,9551109"
7752,1,Beer,1,Non-Store Retailing,1,2020,"1227,380486"
7753,1,Beer,1,Non-Store Retailing,1,2021,"1420,760712"
7754,2,Beer,1,Non-Store Retailing,1,2013,"4,715367621"
7755,2,Beer,1,Non-Store Retailing,1,2014,"10,30225033"
7756,2,Beer,1,Non-Store Retailing,1,2015,"14,64405446"
7757,2,Beer,1,Non-Store Retailing,1,2016,"18,22035606"
7758,2,Beer,1,Non-Store Retailing,1,2017,"36,91842635"
7759,2,Beer,1,Non-Store Retailing,1,2018,"44,06189962"
7760,2,Beer,1,Non-Store Retailing,1,2019,"50,02460624"
7761,2,Beer,1,Non-Store Retailing,1,2020,"57,02173214"
7762,2,Beer,1,Non-Store Retailing,1,2021,"64,79074793"
7763,3,Beer,1,Non-Store Retailing,1,2007,"2,074978061"
7764,3,Beer,1,Non-Store Retailing,1,2008,"2,190588528"
7765,3,Beer,1,Non-Store Retailing,1,2009,"2,250602219"
7766,3,Beer,1,Non-Store Retailing,1,2010,"7,610624471"
7767,3,Beer,1,Non-Store Retailing,1,2011,"11,04308433"
7768,3,Beer,1,Non-Store Retailing,1,2012,"11,32627269"
7769,3,Beer,1,Non-Store Retailing,1,2013,"15,27516663"
7770,3,Beer,1,Non-Store Retailing,1,2014,"16,73792847"
7771,3,Beer,1,Non-Store Retailing,1,2015,"19,84963822"
7772,3,Beer,1,Non-Store Retailing,1,2016,"22,59414798"
7773,3,Beer,1,Non-Store Retailing,1,2017,"25,12787836"
7774,3,Beer,1,Non-Store Retailing,1,2018,"25,06108072"
7775,3,Beer,1,Non-Store Retailing,1,2019,"26,06896163"
7776,3,Beer,1,Non-Store Retailing,1,2020,"28,40270746"
7777,3,Beer,1,Non-Store Retailing,1,2021,"31,18752259"
7778,4,Beer,1,Non-Store Retailing,1,2007,"6,77022239"
7779,4,Beer,1,Non-Store Retailing,1,2008,"8,070154383"
7780,4,Beer,1,Non-Store Retailing,1,2009,"9,172341056"
7781,4,Beer,1,Non-Store Retailing,1,2010,"13,2179568"
7782,4,Beer,1,Non-Store Retailing,1,2011,"17,10747816"
7783,4,Beer,1,Non-Store Retailing,1,2012,"23,2460698"
7784,4,Beer,1,Non-Store Retailing,1,2013,"26,3109718"
7785,4,Beer,1,Non-Store Retailing,1,2014,"30,26843041"
7786,4,Beer,1,Non-Store Retailing,1,2015,"33,59194856"
7787,4,Beer,1,Non-Store Retailing,1,2016,"56,31758542"
7788,4,Beer,1,Non-Store Retailing,1,2017,"64,52747802"
7789,4,Beer,1,Non-Store Retailing,1,2018,"69,72360896"
7790,4,Beer,1,Non-Store Retailing,1,2019,"73,04659036"
7791,4,Beer,1,Non-Store Retailing,1,2020,"76,69563908"
7792,4,Beer,1,Non-Store Retailing,1,2021,"84,89728615"
7793,5,Beer,1,Non-Store Retailing,1,2007,"0,11796685"
7794,5,Beer,1,Non-Store Retailing,1,2008,"0,190984811"
7795,5,Beer,1,Non-Store Retailing,1,2009,"0,279607287"
7796,5,Beer,1,Non-Store Retailing,1,2010,"0,345743235"
7797,5,Beer,1,Non-Store Retailing,1,2011,"0,431448133"
7798,5,Beer,1,Non-Store Retailing,1,2012,"0,509848118"
7799,5,Beer,1,Non-Store Retailing,1,2013,"0,670162627"
7800,5,Beer,1,Non-Store Retailing,1,2014,"1,350105482"
7801,5,Beer,1,Non-Store Retailing,1,2015,"1,376988487"
7802,5,Beer,1,Non-Store Retailing,1,2016,"1,446222469"
7803,5,Beer,1,Non-Store Retailing,1,2017,"1,881682665"
7804,5,Beer,1,Non-Store Retailing,1,2018,"2,584840032"
7805,5,Beer,1,Non-Store Retailing,1,2019,"4,41813536"
7806,5,Beer,1,Non-Store Retailing,1,2020,"10,41679493"
7807,5,Beer,1,Non-Store Retailing,1,2021,"17,14300392"
7808,6,Beer,1,Non-Store Retailing,1,2007,"23,25560243"
7809,6,Beer,1,Non-Store Retailing,1,2008,"27,00807803"
7810,6,Beer,1,Non-Store Retailing,1,2009,"52,89690259"
7811,6,Beer,1,Non-Store Retailing,1,2010,"77,86484904"
7812,6,Beer,1,Non-Store Retailing,1,2011,"75,35937454"
7813,6,Beer,1,Non-Store Retailing,1,2012,"78,54503348"
7814,6,Beer,1,Non-Store Retailing,1,2013,"82,65728281"
7815,6,Beer,1,Non-Store Retailing,1,2014,"73,33880197"
7816,6,Beer,1,Non-Store Retailing,1,2015,"71,88032072"
7817,6,Beer,1,Non-Store Retailing,1,2016,"76,94875988"
7818,6,Beer,1,Non-Store Retailing,1,2017,"83,08857463"
7819,6,Beer,1,Non-Store Retailing,1,2018,"89,91276524"
7820,6,Beer,1,Non-Store Retailing,1,2019,"97,18867255"
7821,6,Beer,1,Non-Store Retailing,1,2020,"107,5978012"
7822,6,Beer,1,Non-Store Retailing,1,2021,"121,9401402"
7823,7,Beer,1,Non-Store Retailing,1,2007,"50,64631411"
7824,7,Beer,1,Non-Store Retailing,1,2008,"62,7176379"
7825,7,Beer,1,Non-Store Retailing,1,2009,"90,04969474"
7826,7,Beer,1,Non-Store Retailing,1,2010,"107,2255816"
7827,7,Beer,1,Non-Store Retailing,1,2011,"124,0514095"
7828,7,Beer,1,Non-Store Retailing,1,2012,"141,2411541"
7829,7,Beer,1,Non-Store Retailing,1,2013,"151,7388753"
7830,7,Beer,1,Non-Store Retailing,1,2014,"160,8101951"
7831,7,Beer,1,Non-Store Retailing,1,2015,"181,7109822"
7832,7,Beer,1,Non-Store Retailing,1,2016,"201,6109199"
7833,7,Beer,1,Non-Store Retailing,1,2017,"232,0496794"
7834,7,Beer,1,Non-Store Retailing,1,2018,"257,7724287"
7835,7,Beer,1,Non-Store Retailing,1,2019,"283,7735414"
7836,7,Beer,1,Non-Store Retailing,1,2020,"304,423168"
7837,7,Beer,1,Non-Store Retailing,1,2021,"311,6799357"
7838,1,Wine,1,Non-Store Retailing,1,2007,"23,75734782"
7839,1,Wine,1,Non-Store Retailing,1,2008,"22,57684062"
7840,1,Wine,1,Non-Store Retailing,1,2009,"17,65205953"
7841,1,Wine,1,Non-Store Retailing,1,2010,"17,23909954"
7842,1,Wine,1,Non-Store Retailing,1,2011,"16,90385058"
7843,1,Wine,1,Non-Store Retailing,1,2012,"16,69693275"
7844,1,Wine,1,Non-Store Retailing,1,2013,"15,68497475"
7845,1,Wine,1,Non-Store Retailing,1,2014,"15,99584667"
7846,1,Wine,1,Non-Store Retailing,1,2015,"59,90363957"
7847,1,Wine,1,Non-Store Retailing,1,2016,"102,7744893"
7848,1,Wine,1,Non-Store Retailing,1,2017,"204,8856544"
7849,1,Wine,1,Non-Store Retailing,1,2018,"318,7514117"
7850,1,Wine,1,Non-Store Retailing,1,2019,"468,4219961"
7851,1,Wine,1,Non-Store Retailing,1,2020,"570,3832335"
7852,1,Wine,1,Non-Store Retailing,1,2021,"633,2476847"
7853,2,Wine,1,Non-Store Retailing,1,2007,"2,822011547"
7854,2,Wine,1,Non-Store Retailing,1,2008,"3,48468656"
7855,2,Wine,1,Non-Store Retailing,1,2009,"3,910551184"
7856,2,Wine,1,Non-Store Retailing,1,2010,"4,851444661"
7857,2,Wine,1,Non-Store Retailing,1,2011,"5,645240812"
7858,2,Wine,1,Non-Store Retailing,1,2012,"11,88341218"
7859,2,Wine,1,Non-Store Retailing,1,2013,"16,38416059"
7860,2,Wine,1,Non-Store Retailing,1,2014,"22,12972087"
7861,2,Wine,1,Non-Store Retailing,1,2015,"29,34063827"
7862,2,Wine,1,Non-Store Retailing,1,2016,"36,07492311"
7863,2,Wine,1,Non-Store Retailing,1,2017,"41,96680455"
7864,2,Wine,1,Non-Store Retailing,1,2018,"47,8072549"
7865,2,Wine,1,Non-Store Retailing,1,2019,"50,45881472"
7866,2,Wine,1,Non-Store Retailing,1,2020,"53,35895233"
7867,2,Wine,1,Non-Store Retailing,1,2021,"56,24368894"
7868,3,Wine,1,Non-Store Retailing,1,2007,"1,462696759"
7869,3,Wine,1,Non-Store Retailing,1,2008,"1,883056211"
7870,3,Wine,1,Non-Store Retailing,1,2009,"2,781825064"
7871,3,Wine,1,Non-Store Retailing,1,2010,"3,277446202"
7872,3,Wine,1,Non-Store Retailing,1,2011,"3,538673359"
7873,3,Wine,1,Non-Store Retailing,1,2012,"4,173984105"
7874,3,Wine,1,Non-Store Retailing,1,2013,"5,091455454"
7875,3,Wine,1,Non-Store Retailing,1,2014,"5,747098621"
7876,3,Wine,1,Non-Store Retailing,1,2015,"6,961375539"
7877,3,Wine,1,Non-Store Retailing,1,2016,"7,83362755"
7878,3,Wine,1,Non-Store Retailing,1,2017,"8,534943674"
7879,3,Wine,1,Non-Store Retailing,1,2018,"9,007165944"
7880,3,Wine,1,Non-Store Retailing,1,2019,"10,70453617"
7881,3,Wine,1,Non-Store Retailing,1,2020,"13,15000896"
7882,3,Wine,1,Non-Store Retailing,1,2021,"16,77573536"
7883,4,Wine,1,Non-Store Retailing,1,2007,"1,140432453"
