Location,Subcategory_ID,Hierarchy_Level,Global_Brand_Owner,Year,Volume_Kl
7,8,2,SociÃ©tÃ© Commerciale de Brasserie SA/Brouwerij Handelsmaatschappij NV,2016,28.41984681
7,8,2,SociÃ©tÃ© Commerciale de Brasserie SA/Brouwerij Handelsmaatschappij NV,2017,25.73176992
7,8,2,SociÃ©tÃ© Commerciale de Brasserie SA/Brouwerij Handelsmaatschappij NV,2018,23.04191151
7,8,2,SociÃ©tÃ© Commerciale de Brasserie SA/Brouwerij Handelsmaatschappij NV,2019,22.12294611
7,8,2,SociÃ©tÃ© Commerciale de Brasserie SA/Brouwerij Handelsmaatschappij NV,2020,20.96161663
7,8,2,SociÃ©tÃ© Commerciale de Brasserie SA/Brouwerij Handelsmaatschappij NV,2021,19.85948113
7,8,2,Diageo Plc,2016,30.18578451
7,8,2,Diageo Plc,2017,26.16985329
7,8,2,Diageo Plc,2018,26.40037697
7,8,2,Diageo Plc,2019,7.205730748
7,8,2,Diageo Plc,2020,12.67400568
7,8,2,Diageo Plc,2021,18.14447592
7,8,2,Unicer - Bebidas de Portugal SA,2016,169.5858572
7,8,2,Unicer - Bebidas de Portugal SA,2017,176.6268664
7,8,2,Unicer - Bebidas de Portugal SA,2018,175.426539
7,8,2,Unicer - Bebidas de Portugal SA,2019,180.0288893
7,8,2,Unicer - Bebidas de Portugal SA,2020,187.2703692
7,8,2,SABMiller Plc,2016,809.4411976
7,8,2,SABMiller Plc,2017,801.5760732
7,8,2,SABMiller Plc,2018,810.0553072
7,8,2,SABMiller Plc,2019,809.9080102
7,8,2,Olympic Brewery SA,2016,39.19999778
7,8,2,Olympic Brewery SA,2017,43.09999966
7,8,2,"Modelo SA de CV, Grupo",2016,110.1570539
7,8,2,Private Label,2016,1002.858296
7,8,2,Private Label,2017,1002.072306
7,8,2,Private Label,2018,1000.962571
7,8,2,Private Label,2019,1002.51124
7,8,2,Private Label,2020,1006.493221
7,8,2,Private Label,2021,999.9773857
7,8,2,Others,2016,3450.242523
7,8,2,Others,2017,3344.096671
7,8,2,Others,2018,3206.967988
7,8,2,Others,2019,3194.789164
7,8,2,Others,2020,3157.657644
7,8,2,Others,2021,3080.86478
7,9,2,Anheuser-Busch InBev NV,2016,538.6552826
7,9,2,Anheuser-Busch InBev NV,2017,547.6486173
7,9,2,Anheuser-Busch InBev NV,2018,559.5549704
7,9,2,Anheuser-Busch InBev NV,2019,559.4185969
7,9,2,Anheuser-Busch InBev NV,2020,580.264791
7,9,2,Anheuser-Busch InBev NV,2021,594.5691012
7,9,2,Heineken NV,2016,325.0033551
7,9,2,Heineken NV,2017,328.9612904
7,9,2,Heineken NV,2018,321.1929262
7,9,2,Heineken NV,2019,316.7057218
7,9,2,Heineken NV,2020,314.0660427
7,9,2,Heineken NV,2021,309.6555989
7,9,2,Paulaner Brauerei GmbH & Co KG,2016,217.5696726
7,9,2,Paulaner Brauerei GmbH & Co KG,2017,216.3207028
7,9,2,Paulaner Brauerei GmbH & Co KG,2018,221.0508258
7,9,2,Paulaner Brauerei GmbH & Co KG,2019,220.622806
7,9,2,Paulaner Brauerei GmbH & Co KG,2020,225.5841237
7,9,2,Paulaner Brauerei GmbH & Co KG,2021,230.4055206
7,9,2,Carlsberg A/S,2016,171.9628567
7,9,2,Carlsberg A/S,2017,173.6097755
7,9,2,Carlsberg A/S,2018,187.5547656
7,9,2,Carlsberg A/S,2019,197.6194677
7,9,2,Carlsberg A/S,2020,206.547662
7,9,2,Carlsberg A/S,2021,224.2541786
7,9,2,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2016,145.2562178
7,9,2,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2017,145.8149223
7,9,2,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2018,146.9125293
7,9,2,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2019,146.2391104
7,9,2,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2020,146.5625378
7,9,2,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2021,149.4813612
7,9,2,Dragonyte Brewery,2016,125.0224612
7,9,2,Dragonyte Brewery,2017,131.1580813
7,9,2,Dragonyte Brewery,2018,136.450081
7,9,2,Dragonyte Brewery,2019,139.207054
7,9,2,Dragonyte Brewery,2020,140.1629803
7,9,2,Dragonyte Brewery,2021,140.4519268
7,9,2,Oetker-Gruppe,2016,127.6098558
7,9,2,Oetker-Gruppe,2017,121.7304748
7,9,2,Oetker-Gruppe,2018,134.8285397
7,9,2,Oetker-Gruppe,2019,133.4790986
7,9,2,Oetker-Gruppe,2020,131.728767
7,9,2,Oetker-Gruppe,2021,133.610666
7,9,2,Greene King Plc,2016,87.18279116
7,9,2,Greene King Plc,2017,88.09656388
7,9,2,Greene King Plc,2018,90.31731072
7,9,2,Greene King Plc,2019,93.18842258
7,9,2,Greene King Plc,2020,96.25089468
7,9,2,Greene King Plc,2021,98.3340771
7,9,2,Marston's Plc,2016,59.0610076
7,9,2,Marston's Plc,2017,60.42201661
7,9,2,Marston's Plc,2018,61.08302096
7,9,2,Marston's Plc,2019,62.03091291
7,9,2,Marston's Plc,2020,62.98318963
7,9,2,Marston's Plc,2021,63.71886924
7,9,2,Wells & Young's Brewing Co Ltd,2016,58.64483457
7,9,2,Wells & Young's Brewing Co Ltd,2017,59.2155101
7,9,2,Wells & Young's Brewing Co Ltd,2018,60.36477187
7,9,2,Wells & Young's Brewing Co Ltd,2019,61.02407893
7,9,2,Wells & Young's Brewing Co Ltd,2020,61.43977026
7,9,2,Wells & Young's Brewing Co Ltd,2021,61.67093099
7,9,2,"Reissdorf GmbH & Co, Privatbrauerei",2016,60.89027964
7,9,2,"Reissdorf GmbH & Co, Privatbrauerei",2017,59.70291721
7,9,2,"Reissdorf GmbH & Co, Privatbrauerei",2018,60.53876202
7,9,2,"Reissdorf GmbH & Co, Privatbrauerei",2019,60.69010518
7,9,2,"Reissdorf GmbH & Co, Privatbrauerei",2020,59.41561599
7,9,2,"Reissdorf GmbH & Co, Privatbrauerei",2021,59.74834912
7,9,2,"Fuller, Smith & Turner Plc",2016,38.11354158
7,9,2,"Fuller, Smith & Turner Plc",2017,40.11256885
7,9,2,"Fuller, Smith & Turner Plc",2018,42.0251361
7,9,2,"Fuller, Smith & Turner Plc",2019,43.73187974
7,9,2,"Fuller, Smith & Turner Plc",2020,44.36179742
7,9,2,"Fuller, Smith & Turner Plc",2021,45.70866649
7,9,2,"Gaffel Becker & Co oHG, Privatbrauerei",2016,42.43221855
7,9,2,"Gaffel Becker & Co oHG, Privatbrauerei",2017,41.7320862
7,9,2,"Gaffel Becker & Co oHG, Privatbrauerei",2018,43.19270917
7,9,2,"Gaffel Becker & Co oHG, Privatbrauerei",2019,43.08472918
7,9,2,"Gaffel Becker & Co oHG, Privatbrauerei",2020,42.09378022
7,9,2,"Gaffel Becker & Co oHG, Privatbrauerei",2021,42.6115329
7,9,2,Duvel Moortgat NV,2016,33.75569875
7,9,2,Duvel Moortgat NV,2017,34.33786754
7,9,2,Duvel Moortgat NV,2018,35.19192975
7,9,2,Duvel Moortgat NV,2019,36.69135752
7,9,2,Duvel Moortgat NV,2020,38.3174763
7,9,2,Duvel Moortgat NV,2021,39.72535144
7,9,2,Asahi Group Holdings Ltd,2020,37.6921013
7,9,2,Asahi Group Holdings Ltd,2021,36.51925466
7,9,2,Bavaria NV,2016,0.253664761
7,9,2,Bavaria NV,2017,0.267362711
7,9,2,Bavaria NV,2018,0.289999986
7,9,2,Bavaria NV,2019,0.269410016
7,9,2,Bavaria NV,2020,33.71140443
7,9,2,Bavaria NV,2021,36.51174056
7,9,2,CÃ¶lner HofbrÃ¤u FrÃ¼h,2016,35.76864018
7,9,2,CÃ¶lner HofbrÃ¤u FrÃ¼h,2017,34.9817321
7,9,2,CÃ¶lner HofbrÃ¤u FrÃ¼h,2018,35.506454
7,9,2,CÃ¶lner HofbrÃ¤u FrÃ¼h,2019,35.55971201
7,9,2,CÃ¶lner HofbrÃ¤u FrÃ¼h,2020,34.74183551
7,9,2,CÃ¶lner HofbrÃ¤u FrÃ¼h,2021,35.16916186
7,9,2,Diageo Plc,2016,34.09190434
7,9,2,Diageo Plc,2017,33.18296427
7,9,2,Diageo Plc,2018,32.96437061
7,9,2,Diageo Plc,2019,31.7657408
7,9,2,Diageo Plc,2020,30.24950646
7,9,2,Diageo Plc,2021,28.8913596
7,9,2,Brau Holding International AG,2016,31.38691489
7,9,2,Brau Holding International AG,2017,30.66512436
7,9,2,Brau Holding International AG,2018,30.09068928
7,9,2,Brau Holding International AG,2019,29.15580079
7,9,2,Brau Holding International AG,2020,28.71917721
7,9,2,Brau Holding International AG,2021,28.76997752
7,9,2,Shepherd Neame Ltd,2016,26.391467
7,9,2,Shepherd Neame Ltd,2017,26.4820024
7,9,2,Shepherd Neame Ltd,2018,27.22407622
7,9,2,Shepherd Neame Ltd,2019,27.5412402
7,9,2,Shepherd Neame Ltd,2020,27.8542419
7,9,2,Shepherd Neame Ltd,2021,28.12380246
7,9,2,Brauerei Maisel GmbH & Co KG,2016,27.7192498
7,9,2,Brauerei Maisel GmbH & Co KG,2017,26.84609389
7,9,2,Brauerei Maisel GmbH & Co KG,2018,26.09440206
7,9,2,Brauerei Maisel GmbH & Co KG,2019,25.42899417
7,9,2,Brauerei Maisel GmbH & Co KG,2020,25.07298689
7,9,2,Brauerei Maisel GmbH & Co KG,2021,25.33375054
7,9,2,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2016,17.92923838
7,9,2,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2017,19.21286479
7,9,2,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2018,23.23800013
7,9,2,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2019,22.73171901
7,9,2,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2020,22.63274986
7,9,2,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2021,22.45923086
7,9,2,Weissbierbrauerei Georg Schneider & Sohn GmbH,2016,25.45733997
7,9,2,Weissbierbrauerei Georg Schneider & Sohn GmbH,2017,24.7190771
7,9,2,Weissbierbrauerei Georg Schneider & Sohn GmbH,2018,23.94042673
7,9,2,Weissbierbrauerei Georg Schneider & Sohn GmbH,2019,22.9708431
7,9,2,Weissbierbrauerei Georg Schneider & Sohn GmbH,2020,22.48845475
7,9,2,Weissbierbrauerei Georg Schneider & Sohn GmbH,2021,22.15337155
7,9,2,KÃ¶nig Ludwig GmbH & Co KG,2016,22.23430143
7,9,2,KÃ¶nig Ludwig GmbH & Co KG,2017,21.61173962
7,9,2,KÃ¶nig Ludwig GmbH & Co KG,2018,21.19247281
7,9,2,KÃ¶nig Ludwig GmbH & Co KG,2019,20.64146711
7,9,2,KÃ¶nig Ludwig GmbH & Co KG,2020,20.38344678
7,9,2,KÃ¶nig Ludwig GmbH & Co KG,2021,20.25095748
7,9,2,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2016,18.8728647
7,9,2,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2017,18.16513812
7,9,2,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2018,17.89265939
7,9,2,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2019,17.4632362
7,9,2,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2020,16.89568101
7,9,2,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2021,16.38711933
7,9,2,BrewDog plc,2016,3.269516178
7,9,2,BrewDog plc,2017,5.429573003
7,9,2,BrewDog plc,2018,8.068900851
7,9,2,BrewDog plc,2019,10.52137541
7,9,2,BrewDog plc,2020,12.8311644
7,9,2,BrewDog plc,2021,14.63017898
7,9,2,Abbaye Notre Dame de Scourmont,2016,12.78461972
7,9,2,Abbaye Notre Dame de Scourmont,2017,13.06973407
7,9,2,Abbaye Notre Dame de Scourmont,2018,13.20168504
7,9,2,Abbaye Notre Dame de Scourmont,2019,13.30248712
7,9,2,Abbaye Notre Dame de Scourmont,2020,13.58474146
7,9,2,Abbaye Notre Dame de Scourmont,2021,13.81284972
7,9,2,Abdij der Trappisten van Westmalle,2016,12.16285916
7,9,2,Abdij der Trappisten van Westmalle,2017,12.21918229
7,9,2,Abdij der Trappisten van Westmalle,2018,12.24263549
7,9,2,Abdij der Trappisten van Westmalle,2019,12.36009305
7,9,2,Abdij der Trappisten van Westmalle,2020,12.461024
7,9,2,Abdij der Trappisten van Westmalle,2021,12.40332445
7,9,2,Young & Co Brewery Plc,2016,11.29209956
7,9,2,Young & Co Brewery Plc,2017,11.25573306
7,9,2,Young & Co Brewery Plc,2018,11.20969992
7,9,2,Young & Co Brewery Plc,2019,11.21499731
7,9,2,Young & Co Brewery Plc,2020,11.20141705
7,9,2,Young & Co Brewery Plc,2021,11.3356544
7,9,2,Brasserie De Saint-Omer,2016,4.399320131
7,9,2,Brasserie De Saint-Omer,2017,4.749999899
7,9,2,Brasserie De Saint-Omer,2018,5.389999885
7,9,2,Brasserie De Saint-Omer,2019,6.699999731
7,9,2,Brasserie De Saint-Omer,2020,8.170000326
7,9,2,Brasserie De Saint-Omer,2021,11.10000054
7,9,2,Wadworth & Co Ltd,2016,9.180000829
7,9,2,Wadworth & Co Ltd,2017,9.089999648
7,9,2,Wadworth & Co Ltd,2018,8.92256521
7,9,2,Wadworth & Co Ltd,2019,8.960040149
7,9,2,Wadworth & Co Ltd,2020,9.029928387
7,9,2,Wadworth & Co Ltd,2021,9.140995933
7,9,2,Adnams & Co Plc,2016,8.81000033
7,9,2,Adnams & Co Plc,2017,8.629999864
7,9,2,Adnams & Co Plc,2018,8.878250145
7,9,2,Adnams & Co Plc,2019,8.935275917
7,9,2,Adnams & Co Plc,2020,8.973788187
7,9,2,Adnams & Co Plc,2021,9.009167855
7,9,2,Brasseries Duyck SA,2016,12.28906992
7,9,2,Brasseries Duyck SA,2017,12.60000022
7,9,2,Brasseries Duyck SA,2018,13.30000038
7,9,2,Brasseries Duyck SA,2019,12.60000066
7,9,2,Brasseries Duyck SA,2020,10.44999999
7,9,2,Brasseries Duyck SA,2021,8.260000393
7,9,2,Difcom La Cave des PÃ¨res SA,2016,2.546000009
7,9,2,Difcom La Cave des PÃ¨res SA,2017,2.855000113
7,9,2,Difcom La Cave des PÃ¨res SA,2018,3.34550004
7,9,2,Difcom La Cave des PÃ¨res SA,2019,4.859999918
7,9,2,Difcom La Cave des PÃ¨res SA,2020,6.860000315
7,9,2,Difcom La Cave des PÃ¨res SA,2021,8.229999965
7,9,2,Bitburger Braugruppe GmbH,2016,6.688469919
7,9,2,Bitburger Braugruppe GmbH,2017,6.561389012
7,9,2,Bitburger Braugruppe GmbH,2018,6.403916014
7,9,2,Bitburger Braugruppe GmbH,2019,6.221404691
7,9,2,Bitburger Braugruppe GmbH,2020,6.165411803
7,9,2,Bitburger Braugruppe GmbH,2021,6.144449529
7,9,2,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",2016,4.982410922
7,9,2,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",2017,5.122036373
7,9,2,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",2018,5.270615994
7,9,2,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",2019,5.667096358
7,9,2,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",2020,5.93961967
7,9,2,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",2021,6.129708819
7,9,2,Butcombe Brewery Ltd,2016,3.936000073
7,9,2,Butcombe Brewery Ltd,2017,4.110000119
7,9,2,Butcombe Brewery Ltd,2018,4.27440023
7,9,2,Butcombe Brewery Ltd,2019,4.65999995
7,9,2,Butcombe Brewery Ltd,2020,5.300000233
7,9,2,Butcombe Brewery Ltd,2021,5.659339824
7,9,2,Badische Staatsbrauerei Rothaus AG,2016,5.575499756
7,9,2,Badische Staatsbrauerei Rothaus AG,2017,5.480716491
7,9,2,Badische Staatsbrauerei Rothaus AG,2018,5.349179193
7,9,2,Badische Staatsbrauerei Rothaus AG,2019,5.108466377
7,9,2,Badische Staatsbrauerei Rothaus AG,2020,5.095694625
7,9,2,Badische Staatsbrauerei Rothaus AG,2021,5.11302062
7,9,2,Timothy Taylor & Co Ltd,2016,4.899999977
7,9,2,Timothy Taylor & Co Ltd,2017,4.809999986
7,9,2,Timothy Taylor & Co Ltd,2018,4.780716255
7,9,2,Timothy Taylor & Co Ltd,2019,4.732908928
7,9,2,Timothy Taylor & Co Ltd,2020,4.659075689
7,9,2,Timothy Taylor & Co Ltd,2021,4.71638151
7,9,2,International Beers & Beverages SA,2016,1.914285651
7,9,2,International Beers & Beverages SA,2017,2.354285778
7,9,2,International Beers & Beverages SA,2018,3.142857204
7,9,2,International Beers & Beverages SA,2019,3.851428399
7,9,2,International Beers & Beverages SA,2020,3.937142859
7,9,2,International Beers & Beverages SA,2021,4.257142936
7,9,2,Brasserie de Saint-Sylvestre SA,2016,3.369999838
7,9,2,Brasserie de Saint-Sylvestre SA,2017,3.44999996
7,9,2,Brasserie de Saint-Sylvestre SA,2018,3.599999921
7,9,2,Brasserie de Saint-Sylvestre SA,2019,3.719999993
7,9,2,Brasserie de Saint-Sylvestre SA,2020,3.92000018
7,9,2,Brasserie de Saint-Sylvestre SA,2021,4.099999768
7,9,2,Abbaye Notre Dame d'Orval,2016,3.810203517
7,9,2,Abbaye Notre Dame d'Orval,2017,3.818323241
7,9,2,Abbaye Notre Dame d'Orval,2018,3.821830258
7,9,2,Abbaye Notre Dame d'Orval,2019,3.922290927
7,9,2,Abbaye Notre Dame d'Orval,2020,4.028893052
7,9,2,Abbaye Notre Dame d'Orval,2021,4.091050169
7,9,2,Bavick NV,2016,3.762141428
7,9,2,Bavick NV,2017,3.664626121
7,9,2,Bavick NV,2018,3.603510463
7,9,2,Bavick NV,2019,3.476189488
7,9,2,Bavick NV,2020,3.418935771
7,9,2,Bavick NV,2021,3.422719603
7,9,2,Privat-Brauerei Schmucker GmbH & Co KG,2016,3.567600137
7,9,2,Privat-Brauerei Schmucker GmbH & Co KG,2017,3.52300489
7,9,2,Privat-Brauerei Schmucker GmbH & Co KG,2018,3.540619982
7,9,2,Privat-Brauerei Schmucker GmbH & Co KG,2019,3.418468812
7,9,2,Privat-Brauerei Schmucker GmbH & Co KG,2020,3.346681084
7,9,2,Privat-Brauerei Schmucker GmbH & Co KG,2021,3.287110062
7,9,2,G & J Greenall Group Ltd,2016,2.8499999
7,9,2,G & J Greenall Group Ltd,2017,2.769999947
7,9,2,G & J Greenall Group Ltd,2018,2.676333867
7,9,2,G & J Greenall Group Ltd,2019,2.622807156
7,9,2,G & J Greenall Group Ltd,2020,2.592760394
7,9,2,G & J Greenall Group Ltd,2021,2.558017134
7,9,2,"Palm NV, Brouwerij",2016,47.47540387
7,9,2,"Palm NV, Brouwerij",2017,45.88841559
7,9,2,"Palm NV, Brouwerij",2018,43.96562973
7,9,2,"Palm NV, Brouwerij",2019,41.05333422
7,9,2,"Palm NV, Brouwerij",2020,4.628822817
7,9,2,Unicer - Bebidas de Portugal SA,2016,6.408150133
7,9,2,Unicer - Bebidas de Portugal SA,2017,3.075735939
7,9,2,Unicer - Bebidas de Portugal SA,2018,0.996075002
7,9,2,Unicer - Bebidas de Portugal SA,2019,0.970000032
7,9,2,Unicer - Bebidas de Portugal SA,2020,0.960863159
7,9,2,SABMiller Plc,2016,26.08893268
7,9,2,SABMiller Plc,2017,25.38153967
7,9,2,SABMiller Plc,2018,25.64979025
7,9,2,SABMiller Plc,2019,37.67937849
7,9,2,Meantime Brewing Co Ltd,2016,1.996235764
7,9,2,Meantime Brewing Co Ltd,2017,3.932584174
7,9,2,Meantime Brewing Co Ltd,2018,6.99999992
7,9,2,Dom-Brauerei AG,2016,15.4839603
7,9,2,Dom-Brauerei AG,2017,15.08911924
7,9,2,Private Label,2016,161.4431995
7,9,2,Private Label,2017,155.1819323
7,9,2,Private Label,2018,150.2868405
7,9,2,Private Label,2019,146.3225204
7,9,2,Private Label,2020,145.1278882
7,9,2,Private Label,2021,146.1731218
7,9,2,Others,2016,893.2847559
7,9,2,Others,2017,866.9705248
7,9,2,Others,2018,860.3193564
7,9,2,Others,2019,876.562328
7,9,2,Others,2020,897.337288
7,9,2,Others,2021,893.7333189
7,13,1,Heineken NV,2016,4816.683262
7,13,1,Heineken NV,2017,4724.658081
7,13,1,Heineken NV,2018,4783.455812
7,13,1,Heineken NV,2019,4841.522935
7,13,1,Heineken NV,2020,4911.899627
7,13,1,Heineken NV,2021,4978.18146
7,13,1,Carlsberg A/S,2016,2834.974733
7,13,1,Carlsberg A/S,2017,2824.905199
7,13,1,Carlsberg A/S,2018,2954.126407
7,13,1,Carlsberg A/S,2019,2894.933338
7,13,1,Carlsberg A/S,2020,2929.070694
7,13,1,Carlsberg A/S,2021,2942.519858
7,13,1,Anheuser-Busch InBev NV,2016,2666.774946
7,13,1,Anheuser-Busch InBev NV,2017,2687.067494
7,13,1,Anheuser-Busch InBev NV,2018,2690.766974
7,13,1,Anheuser-Busch InBev NV,2019,2708.523539
7,13,1,Anheuser-Busch InBev NV,2020,2829.85131
7,13,1,Anheuser-Busch InBev NV,2021,2828.965698
7,13,1,Oetker-Gruppe,2016,1197.827381
7,13,1,Oetker-Gruppe,2017,1193.4985
7,13,1,Oetker-Gruppe,2018,1205.877939
7,13,1,Oetker-Gruppe,2019,1207.719427
7,13,1,Oetker-Gruppe,2020,1213.754618
7,13,1,Oetker-Gruppe,2021,1228.895041
7,13,1,Grupo Mahou-San Miguel SA,2016,1036.732273
7,13,1,Grupo Mahou-San Miguel SA,2017,1013.621055
7,13,1,Grupo Mahou-San Miguel SA,2018,1043.162168
7,13,1,Grupo Mahou-San Miguel SA,2019,1093.648898
7,13,1,Grupo Mahou-San Miguel SA,2020,1121.743184
7,13,1,Grupo Mahou-San Miguel SA,2021,1142.198133
7,13,1,Dragonyte Brewery,2016,890.3542191
7,13,1,Dragonyte Brewery,2017,884.220042
7,13,1,Dragonyte Brewery,2018,912.9338445
7,13,1,Dragonyte Brewery,2019,923.9605264
7,13,1,Dragonyte Brewery,2020,1004.370295
7,13,1,Dragonyte Brewery,2021,997.4008372
7,13,1,Asahi Group Holdings Ltd,2016,2.126975995
7,13,1,Asahi Group Holdings Ltd,2017,2.18121412
7,13,1,Asahi Group Holdings Ltd,2018,2.418674887
7,13,1,Asahi Group Holdings Ltd,2019,2.749249862
7,13,1,Asahi Group Holdings Ltd,2020,703.0943592
7,13,1,Asahi Group Holdings Ltd,2021,712.4061933
7,13,1,Bitburger Braugruppe GmbH,2016,761.4675147
7,13,1,Bitburger Braugruppe GmbH,2017,733.8950963
7,13,1,Bitburger Braugruppe GmbH,2018,728.6451579
7,13,1,Bitburger Braugruppe GmbH,2019,716.2419007
7,13,1,Bitburger Braugruppe GmbH,2020,709.4471484
7,13,1,Bitburger Braugruppe GmbH,2021,703.7985351
7,13,1,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2016,542.5956542
7,13,1,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2017,543.1928992
7,13,1,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2018,556.6815804
7,13,1,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2019,558.8395334
7,13,1,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2020,560.7302216
7,13,1,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2021,562.5100664
7,13,1,Anadolu Group,2016,834.6473688
7,13,1,Anadolu Group,2017,712.5841701
7,13,1,Anadolu Group,2018,619.5296062
7,13,1,Anadolu Group,2019,579.6299371
7,13,1,Anadolu Group,2020,524.7541883
7,13,1,Anadolu Group,2021,518.2954233
7,13,1,Oettinger Brauerei GmbH,2016,578.7029491
7,13,1,Oettinger Brauerei GmbH,2017,566.5914566
7,13,1,Oettinger Brauerei GmbH,2018,549.1915311
7,13,1,Oettinger Brauerei GmbH,2019,524.7791821
7,13,1,Oettinger Brauerei GmbH,2020,508.7222387
7,13,1,Oettinger Brauerei GmbH,2021,488.8233191
7,13,1,Damm SA,2016,416.7997241
7,13,1,Damm SA,2017,416.1944837
7,13,1,Damm SA,2018,433.6260085
7,13,1,Damm SA,2019,455.7110549
7,13,1,Damm SA,2020,468.4633999
7,13,1,Damm SA,2021,475.6843589
7,13,1,Diageo Plc,2016,419.1717919
7,13,1,Diageo Plc,2017,394.1215588
7,13,1,Diageo Plc,2018,384.9929963
7,13,1,Diageo Plc,2019,360.0375248
7,13,1,Diageo Plc,2020,361.6711327
7,13,1,Diageo Plc,2021,362.207305
7,13,1,Paulaner Brauerei GmbH & Co KG,2016,311.4647558
7,13,1,Paulaner Brauerei GmbH & Co KG,2017,311.6915861
7,13,1,Paulaner Brauerei GmbH & Co KG,2018,323.5627053
7,13,1,Paulaner Brauerei GmbH & Co KG,2019,321.7371136
7,13,1,Paulaner Brauerei GmbH & Co KG,2020,326.8075481
7,13,1,Paulaner Brauerei GmbH & Co KG,2021,333.0658273
7,13,1,Brauerei C & A Veltins GmbH & Co KG,2016,306.5660597
7,13,1,Brauerei C & A Veltins GmbH & Co KG,2017,294.8506876
7,13,1,Brauerei C & A Veltins GmbH & Co KG,2018,309.8340401
7,13,1,Brauerei C & A Veltins GmbH & Co KG,2019,315.1159213
7,13,1,Brauerei C & A Veltins GmbH & Co KG,2020,321.763985
7,13,1,Brauerei C & A Veltins GmbH & Co KG,2021,328.7439422
7,13,1,Brau Holding International AG,2016,283.9690039
7,13,1,Brau Holding International AG,2017,277.7403244
7,13,1,Brau Holding International AG,2018,277.4249242
7,13,1,Brau Holding International AG,2019,276.3256778
7,13,1,Brau Holding International AG,2020,275.9455551
7,13,1,Brau Holding International AG,2021,278.5870163
7,13,1,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2016,342.7364221
7,13,1,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2017,335.7757436
7,13,1,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2018,313.6535359
7,13,1,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2019,293.7408567
7,13,1,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2020,280.9358958
7,13,1,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2021,272.0978522
7,13,1,Royal Unibrew A/S,2016,124.1127236
7,13,1,Royal Unibrew A/S,2017,254.8612076
7,13,1,Royal Unibrew A/S,2018,247.9430581
7,13,1,Royal Unibrew A/S,2019,238.1807438
7,13,1,Royal Unibrew A/S,2020,238.9590313
7,13,1,Royal Unibrew A/S,2021,234.3244076
7,13,1,Super Bock Group SGPS SA,2021,211.5707794
7,13,1,Bavaria NV,2016,169.9538979
7,13,1,Bavaria NV,2017,167.9496
7,13,1,Bavaria NV,2018,167.7402048
7,13,1,Bavaria NV,2019,165.8995193
7,13,1,Bavaria NV,2020,201.5641915
7,13,1,Bavaria NV,2021,210.1879694
7,13,1,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2016,188.020347
7,13,1,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2017,190.2629303
7,13,1,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2018,194.7058037
7,13,1,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2019,193.5647381
7,13,1,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2020,195.8980055
7,13,1,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2021,200.4230348
7,13,1,Karlsberg Brauerei GmbH & Co KG,2016,213.27403
7,13,1,Karlsberg Brauerei GmbH & Co KG,2017,212.4903743
